הגשה	הגשת
הוגש	הוגשה
הודות	הודות
הודעה	הודעת
הוטל	הוטל
הלך	הולכת
הוצאה	הוצאת
החלטה	החלטת
החלפה	החלפת
הוא	היא
הינו	הינו
היעדר	היעדר
היראנו	היראנו
הלוויה	הלווייה
הליך	הליכי
הלכה	הלכת
הללו	הללו
הוא	הם
המון	המונים
המלצה	המלצת
הוא	הן
הנהגה	הנהגת
הנהלה	הנהלת
הסברה	הסברה
הסדר	הסדר
הסדר	הסדרי
הסדר	הסדרים
הסרטה	הסרטה
העברה	העברת
העונה	העונה
העלאה	העלאת
הערב	הערב
הערכה	הערכה
הפגנה	הפגנות
הפך	הפכה
הפסקה	הפסקת
הפקה	הפקת
הצעה	הצעת
הקמה	הקמת
הרגיש	הרגשתי
הרכב	הרכב
השבוע	השבוע
השגה	השגת
השנה	השנה
השקפה	השקפה
השתכרות	השתכרות
השתתפות	השתתפות
התאחדות	התאחדות
התאם	התאם
התברר	התברר
התנגשות	התנגשויות
התקיים	התקיימה
התקשרות	התקשרויות
ואשינגטון	וואשינגטון
זאת	זאת
זהו	זהו
ח'אן	חאן
חברה	חברת
חדרה	חדרה
חדש	חדשה
חוברת	חוברות
חודש	חודשיים
חודש	חודשים
חלה	חולים
חשב	חושב
חזק	חזקה
חל	חלה
חלופה	חלופות
חמש	חמש
חסר	חסרי
חץ	חצי
טובה	טובת
תורכי	טורקי
תורכי	טורקיות
תורכי	טורקייה
טטארי	טטרים
טטרי	טטרית
טענה	טענת
אירח	יארח
ידע	יודע
יוזמה	יוזמות
יוזמה	יוזמת
יומי	יומי
יוני	יוני
יורם	יורם
יו״ר	יו״ר
יחידה	יחידת
יחסים	יחסי
ייצור	ייצור
נשאר	יישאר
נשאר	יישארו
יכל	יכלו
ילד	ילדה
ימינה	ימינה
ימני	ימנית
ניסה	ינסו
יעד	יעד
יפני	יפאנים
יצא	יצאה
יצא	יצאו
ייצוא	יצוא
יצירה	יצירה
יצירה	יצירות
יצירה	יצירת
יצרן	יצרן
יצרן	יצרני
יצרן	יצרנים
ירון	ירון
ירייה	יריות
ישראלי	ישראליות
ישראלי	ישראלית
כגון	כגון
כדור	כדורי
כווית	כוויית
כול	כולה
כול	כולו
כלל	כולל
כלל	כוללים
כלל	כוללת
כול	כולנו
כינוס	כינוס
ככל	ככל
כול	כל
כללי	כללית
כנגד	כנגד
כסף	כספים
כספי	כספית
כעבור	כעבור
כפי	כפי
כש	כש
כשם	כשם
כתיבה	כתיבת
איבד	לאבד
לאור	לאור
לאורך	לאורך
אישר	לאשר
בחר	לבחור
ביטל	לבטל
לביד	לבידים
לבין	לבין
דיבר	לדבר
ידע	לדעת
היה	להיות
נלחם	להילחם
נשאר	להישאר
העיד	להעיד
הרג	להרוג
התקיים	להתקיים
ויתר	לוותר
לוין	לוין
לזכות	לזכות
חיפש	לחפש
חשב	לחשוב
לידי	לידי
לימודים	לימודים
הלך	לך
למד	ללמוד
למדי	למדי
מילא	למלא
מצא	למצוא
לנוכח	לנוכח
ניצח	לנצח
נקט	לנקוט
סיפק	לספק
עבד	לעבוד
עזר	לעזור
עסק	לעסוק
עשה	לעשות
לעתים	לעתים
לפנות	לפנות
פיתח	לפתח
יצא	לצאת
לצד	לצד
קנה	לקנות
קרא	לקרוא
ראה	לראות
לראשונה	לראשונה
לרגל	לרגל
שב	לשוב
שיחק	לשחק
שם	לשים
לשכה	לשכת
שילם	לשלם
שמר	לשמור
תיקן	לתקן
נתן	לתת
מאות	מאות
מאזן	מאזן
מאחר	מאחר
מאיר	מאיר
מאמן	מאמן
מבחר	מבחר
מבין	מבין
מבעד	מבעד
ביקש	מבקשים
מג״ב	מג״ב
דובר	מדובר
דורג	מדורגת
מה	מהו
היווה	מהווה
מהירות	מהירות
מן	מהם
מודע	מודעי
מוסלמי	מוסלמים
מוסקבה	מוסקווה
מועצה	מועצות
מועצה	מועצת
מצא	מוצאים
מחלקה	מחלקת
מחמת	מחמת
מיון	מיון
מילוא	מילוא
מנהל	מינהל
מינוי	מינוי
מינוי	מינויים
מינכן	מינכן
משחק	מישחק
מכון	מכון
הכיר	מכירים
מכריע	מכריע
מילה	מלה
מליאה	מליאת
מל	מליה
מילה	מלים
מילא	ממלא
ממש	ממש
מנחם	מנחם
מנייה	מניות
מניעה	מניעת
ניסה	מנסה
ניסה	מנסים
מנה	מנת
מסוגל	מסוגלת
מסירה	מסירת
מעט	מעט
העיד	מעיד
מעשה	מעשי
מע״ם	מע״ם
מפלגה	מפלגת
מפני	מפני
מצד	מצד
ציין	מציין
ציפה	מצפים
מקבל	מקבלי
קיבל	מקבלים
קיווה	מקווה
קיווה	מקווים
מקצועי	מקצועיים
מקרה	מקרי
מקרה	מקרים
מרבית	מרבית
משטרה	משטרת
משמעתי	משמעתי
שימש	משמש
השתמש	משתמש
השתמש	משתמשים
התברר	מתברר
מתוך	מתוך
תוכנן	מתוכנן
התכוון	מתכוון
מתמיד	מתמדת
מתן	מתן
מתנדב	מתנדבים
נאמנות	נאמנות
נבחרת	נבחרות
נדמה	נדמה
נדרש	נדרש
היה	נהיה
נובל	נובל
נוכחי	נוכחית
יכול	נוכל
נחתם	נחתם
ניהול	ניהול
ניצח	ניצחה
ניצח	ניצחו
ניתוק	ניתוק
נמסר	נמסר
נמסר	נמסרו
נסיבה	נסיבות
נערך	נערך
נערך	נערכה
נערך	נערכו
נפתח	נפתח
נקודה	נקודות
נקלע	נקלע
נראה	נראו
נראה	נראית
נרשם	נרשמו
איש	נשים
סבר	סבור
סיוע	סיוע
סיור	סיורים
סימון	סימון
סימן	סימני
סיעה	סיעת
סכסוך	סכסוכי
סמכות	סמכויות
סנטור	סנאטור
ספרות	ספרות
עבודה	עבודת
עדות	עדויות
עובד	עובד
עובד	עובדי
עודף	עודפים
עלה	עולות
עסק	עוסק
עוצמה	עוצמת
עורך	עורכי
עזרה	עזרת
עיבוד	עיבוד
עידוד	עידוד
עיירה	עיירות
עין	עיני
עיראקי	עיראקית
עירייה	עיריית
עיתונות	עיתונות
עלייה	עליות
עלייה	עליית
עמדה	עמדת
עמידות	עמידות
עמלה	עמלות
ענף	ענפי
עסק	עסקים
עסקה	עסקת
עצמו	עצמה
עצמו	עצמו
עצמו	עצמי
עצמו	עצמם
עצמו	עצמן
עצמו	עצמנו
עיקרון	עקרונות
ערבי	ערבים
עריכה	עריכת
ערעור	ערעור
עשרות	עשרות
פאול	פאולו
פנל	פאנל
פריז	פאריס
פארק	פארקים
פולני	פולנים
פעל	פועלת
פסגה	פיסגה
פיקוד	פיקוד
פיקוח	פיקוח
פלסטיני	פלשתיניים
פנים	פני
פנימי	פנימית
פעולה	פעולות
פעיל	פעילה
פעילות	פעילות
פעם	פעמים
פצוע	פצוע
פקיד	פקידי
פרופסור	פרוף
פרישה	פרישה
פרסום	פרסום
פרס	פרסים
פרקליטות	פרקליטות
פרשה	פרשת
פתיחה	פתיחה
צביעה	צביעה
צדק	צודק
צורה	צורת
ציפוי	ציפוי
ציר	צירים
צעיר	צעירה
צרפת	צרפת
צרפתי	צרפתים
קילוגרם	ק"ג
קביעה	קביעת
קבלן	קבלנים
קבלה	קבלת
קבע	קובע
קודם	קודמות
קודם	קודמת
קומוניסטי	קומוניסטית
קופה	קופת
קורה	קורות
קטן	קטנה
קטן	קטנים
קיבוץ	קיבוצים
קיים	קיימות
קיים	קיימים
קל	קלה
קליטה	קליטה
קליטה	קליטת
קצין	קציני
קרוב	קרובה
קריה	קריית
קריה	קרית
קשר	קשור
ראה	ראו
ראיון	ראיון
רב	רבה
רב	רבים
רביעית	רביעית
רואה	רואי
ראה	רואים
רומן	רומאן
רחב	רחבי
רכישה	רכישת
רמה	רמה
רמה	רמת
רע	רעה
רעול	רעולי
שגב	שגב
שוב	שוב
שווי	שווי
שונה	שונות
שופט	שופטת
שרר	שוררת
שת	שות
שחקן	שחקני
שטח	שטחי
שטח	שטחים
שיטה	שיטת
שיקום	שיקום
שירות	שירות
שלא	שלא
של	שלה
של	שלו
שליחות	שליחות
שמא	שמא
שמרני	שמרנית
שנייה	שניות
שנה	שנים
שנה	שנתיים
שעה	שעת
שרון	שרון
שר	שרי
ששי	ששי
שתי	שתי
תאצר	תאצר
תוכנית	תוכניות
תוכנית	תוכנית
תומך	תומכי
תופעה	תופעת
תושב	תושבי
תחום	תחומי
תחושה	תחושת
תחילה	תחילת
תיקו	תיקו
תכנון	תכנון
תוכנית	תכנית
תלמיד	תלמידי
תמורת	תמורת
תנאי	תנאים
תנועה	תנועת
תסכול	תסכול
תפישה	תפישה
תפעול	תפעול
תפקוד	תפקוד
יצא	תצא
תקוה	תקוה
