binnen_stad	binnenstad
blank	blanken
blijken	bleek
blijken	bleken
blijkens	blijkens
blok	blokken
Bob	bob
boek	boeken
boer	boeren
Boudewijn	boudewijn
bouw_werk	bouwwerk
uit_breiden	breidde
uit_breiden	breiden
Brel	brel
Brel	brels
brood	broodjes
buitenste	buitenste
buiten_wereld	buitenwereld
burger_oorlog	burgeroorlog
bus	bussen
buur_man	buurman
circa	ca
camera_werk	camerawerk
carrière	carriere
centi_meter	centimeter
Charles	charles
Churchill	churchill
Clijsters	clijsters
comité	comite
commercieel	commerciele
communiqué	communique
Congo	congo
constant	constante
Crompton	crompton
crossing	crossings
er	d'r
dag_blad	dagblad
datgeen	datgene
deel_gemeente	deelgemeente
deel_gemeente	deelgemeenten
deel_nemen	deelgenomen
deel_nemen	deelnemen
deel_nemen	deelnemende
deel	deeltjes
degeen	degene
degeen	degenen
de	den
drie	derde
de	des
deskundig	deskundigen
die	dien
die	diens
dienst_plicht	dienstplicht
Ditvoorst	ditvoorst
doch	doch
donderdag_avond	donderdagavond
dood_schieten	doodgeschoten
dood_straf	doodstraf
door_betalen	doorbetaald
door_breken	doorbreken
door_gaan	doorgaan
door_voeren	doorgevoerd
Doornik	doornik
droog	droge
drum_band	drumbands
Duitsland	duitsland
Dylan	dylan
Dylan	dylans
en_dergelijke	e.d.
echt_genoot	echtgenoot
echt_genote	echtgenote
eenzelfde	eenzelfde
effect_beurs	effectenbeurs
elf	elfde
Elsschot	elsschot
en/of	en/of
een	ene
Engeland	engeland
enkel	enkele
enzovoorts	enz.
erg	erger
Erika	erika
etcetera	etc.
Eupen	eupen
Europa	europa
één	eén
faciliteit_gemeente	faciliteitengemeenten
familie_lid	familieleden
familie_naam	familienaam
feest_dag	feestdag
feest_terrein	feestterrein
fiat_valuta	fiatvaluta
film_regisseur	filmregisseur
financieel	financiele
finish	finish
Flanagan	flanagan
fles	flessen
flo	flo
fractie_voorzitter	fractievoorzitter
gast	gasten
geallieerd	geallieerde
geallieerd	geallieerden
binden	gebonden
geboorte_plaats	geboorteplaats
denken	gedacht
dwingen	gedwongen
eisen	geeist
huwen	gehuwde
laden	geladen
leren	geleerd
leiden	geleid
gelijk	gelijke
gelovig	gelovigen
maken	gemaakte
matigen	gematigde
gemeente_bestuur	gemeentebestuur
gemeente_raad	gemeenteraad
gemeente_raad_verkiezing	gemeenteraadsverkiezingen
genodigd	genodigden
noemen	genoemde
organiseren	georganiseerde
pantseren	gepantserde
Geraardsbergen	geraardsbergen
richten	gerichte
gerst	gerst
scheiden	gescheiden
structureren	gestructureerd
tekenen	getekend
trouwen	getrouwd
vangen	gevangen
vangen	gevangene
vangen	gevangenen
gevangenis_straf	gevangenisstraf
vestigen	gevestigde
wapenen	gewapende
geweld	geweld
wennen	gewend
gewond	gewonden
zetten	gezet
zoeken	gezocht
industrialiseren	geïndustrialiseerde
integreren	geïntegreerde
glas	glazen
goed_keuren	goedgekeurd
goed	goeie
goud_prijs	goudprijs
goud_reserve	goudreserves
goud_standaard	goudstandaard
graad	gr.
grens	grenzen
groei	groei
groen	groene
groen	groenen
grond_gebied	grondgebied
grond_wet	grondwet
groot_macht	grootmacht
groot_macht	grootmachten
geen	géén
haast	haast
halfweg	halfweg
halverwege	halverwege
handel_onderneming	handelsonderneming
Hans	hans
hard	harde
Hasselt	hasselt
haven_stad	havenstad
hek_werk	hekwerk
held	helden
hemzelf	hemzelf
Hendrik	hendrik
her_inrichting	herinrichting
herstel	herstel
herstel_betaling	herstelbetalingen
hetzij	hetzij
heuvel_kam	heuvelkam
hijzelf	hijzelf
hinder	hinder
Hitler	hitler
hoezeer	hoezeer
honderd_duizend	honderdduizenden
honger	honger
hoofd_inspecteur	hoofdinspecteur
hoofd_kantoor	hoofdkantoor
hoofd_persoon	hoofdpersonen
hoofd_persoon	hoofdpersoon
hoofd_rol	hoofdrol
hoofd_zaak	hoofdzaak
hoogte_punt	hoogtepunt
huis	huizen
Ida	ida
idee	ideeen
hij	ie
immigrant	immigranten
in_gaan	ingaan
in_delen	ingedeeld
in_dienen	ingediend
in_gaan	ingegaan
in_lijven	ingelijfd
in_nemen	ingenomen
in_richten	ingericht
in_stellen	ingesteld
in_voeren	ingevoerd
in_zetten	ingezet
in_grijpen	ingrijpen
in_grijpen	ingrijpende
in_nemen	innemen
in_stellen	instellen
inzake	inzake
in_zetten	inzetten
Israël	israël
jaar_omzet	jaaromzet
Jan	jan
jaar_lang	jarenlang
Johannes	johannes
jong	jongeren
jou	jou
jou	jouw
junior	jr.
Justine	justine
Karel	karel
Karin	karin
kassei_strook	kasseistroken
keer_punt	keerpunt
kei_hard	keihard
keizer_kroon	keizerskroon
kenmerken	kenmerkend
kies_drempel	kiesdrempel
kies_recht	kiesrecht
kijk_dichtheid	kijkdichtheid
kilo_meter	kilometer
kilo_meter	kilometers
Kim	kim
klein	kleinere
koel	koele
koning_kwestie	koningskwestie
krijg_vangen	krijgsgevangenen
kroon_prins	kroonprins
Kuifje	kuifje
laars	laarzen
laat	laatsten
land_genoot	landgenoot
land_genote	landgenote
last	lasten
laat	later
Lee	lee
leef_milieu	leefmilieu
leger_leiding	legerleiding
Leopold	leopold
leven	levend
leven_middel	levensmiddelen
liberaal	lib
lied	liedjes
Limburg	limburg
linker_hand	linkerhand
links_liberaal	links-liberale
loon_wet	loonwet
loop_werk	loopwerk
los	losse
luchtvaart_maatschappij	luchtvaartmaatschappij
maandag_avond	maandagavond
machine_geweer	machinegeweren
majoor_generaal	majoor-generaal
Marc	marc
marine_basis	marinebasis
mate	mate
Mechelen	mechelen
mede	mede
mee_delen	meegedeeld
mee_vallen	meegevallen
veel	meesten
meester_werk	meesterwerk
mee_werken	meewerken
menig	menig
menig	menige
op_merken	merkte
middels	middels
weinig	minder
minister_president	minister-president
weinig	minst
mits	mits
miljoen	mln.
moord_poging	moordpoging
veel	méér
naarmate	naarmate
naast	naaste
nader	nadere
Napoleon	napoleon
Nasser	nasser
neer_leggen	neergelegd
neer_schieten	neergeschoten
Nederland	nl
noord_oever	noordoever
nummer	nr
nummer	nr.
uit_oefenen	oefende
officieel	officiele
ofwel	ofwel
olie_tanker	olietanker
om_zetten	omgezet
om_liggen	omliggende
omringen	omringende
omstreeks	omstreeks
onderdrukken	onderdrukt
onder_brengen	ondergebracht
onderscheid	onderscheid
onderste	onderste
onderwijs	onderwijs
onderzoek_commissie	onderzoekscommissie
onszelf	onszelf
ontwikkeling_samenwerking	ontwikkelingssamenwerking
on_verwachten	onverwachte
oorlog_dag	oorlogsdagen
oorlog_voering	oorlogsvoering
op_brengen	opbrengen
opdat	opdat
opeen_volgen	opeenvolgende
openbaar	openbare
op_bouwen	opgebouwd
op_dragen	opgedragen
op_geven	opgegeven
op_heffen	opgeheven
op_houden	opgehouden
op_leggen	opgelegd
op_leggen	opgelegde
op_leiden	opgeleid
op_leiden	opgeleiden
op_leveren	opgeleverd
op_lopen	opgelopen
op_lossen	opgelost
op_luchten	opgelucht
op_maken	opgemaakt
op_merken	opgemerkt
op_nemen	opgenomen
op_pakken	opgepakt
op_richten	opgericht
op_richten	opgerichte
op_roepen	opgeroepen
op_sluiten	opgesloten
op_splitsen	opgesplitst
op_stellen	opgesteld
op_treden	opgetreden
op_trekken	opgetrokken
op_geven	opgeven
op_voeren	opgevoerd
op_volgen	opgevolgd
op_halen	ophalen
op_komen	opkomende
op_leveren	opleveren
op_leveren	oplevert
op_nemen	opnemen
oppositie_partij	oppositiepartijen
op_stellen	opstellen
op_trekken	optrekken
op_vallen	opvallend
op_vallen	opvallende
op_vangen	opvangen
op_zetten	opzetten
Oudenaarde	oudenaarde
over_blijven	overblijvende
overdrijven	overdreven
overeen_komen	overeengekomen
over_gaan	overgaan
over_brengen	overgebracht
over_dragen	overgedragen
over_gaan	overgegaan
over_nemen	overgenomen
over_nemen	overnam
over_nemen	overnemen
pantser_troep	pantsertroepen
pantser_voertuig	pantservoertuigen
pantser_wagen	pantserwagens
papier_geld	papiergeld
Parijs_Roubaix	parijs-roubaix
parlement_verkiezing	parlementsverkiezingen
patiënt	patienten
patroon_heilige	patroonheilige
procent	pct
procent	pct.
pers_bureau	persbureau
plaats	plaatse
plaats_vinden	plaatsgevonden
plaats_vinden	plaatsvinden
plaats_vinden	plaatsvond
plaat_maatschappij	platenmaatschappij
politie_bureau	politiebureau
politie_dienst	politiediensten
politie_hervorming	politiehervorming
pop_muziek	popmuziek
Prince	prince
product	produkten
publicatie	publikatie
raad_lid	raadsleden
raad_lid	raadslid
raad_vergadering	raadsvergadering
recht	rechte
reken_eenheid	rekeneenheid
rel	relletjes
René	rené
rijk_kanselier	rijkskanselier
rijk_politie	rijkspolitie
rijk_president	rijkspresident
rit	ritten
Robbert	robbert
Robert	robert
roem	roem
ruimte_schip	ruimteschepen
ruimte_schip	ruimteschip
op_rukken	rukken
samen_stellen	samengesteld
samen_werken	samenwerken
schiet_boom	schietbomen
schiet_wedstrijd	schietwedstrijd
schitteren	schitterende
school	scholen
schutter_feest	schuttersfeest
schutter_wezen	schutterswezen
seconde	sec.
secretaris_generaal	secretaris-generaal
Sint-Niklaas	sint-niklaas
snel	snelle
snel_weg	snelweg
sommig	sommige
sommig	sommigen
Sosabowski	sosabowski
SP.A	sp.a
speel_film	speelfilm
spraak	sprake
staat_hervorming	staatshervorming
stad_muur	stadsmuren
stad_muur	stadsmuur
stad_titel	stadstitel
stand_beeld	standbeeld
student_beweging	studentenbeweging
student_leven	studentenleven
super_zwaar	superzware
Suske	suske
Swinton	swinton
taal_gebied	taalgebied
taal_gebruik	taalgebruik
taal_grens	taalgrens
taal	talen
tegen_aanval	tegenaanval
teleur_stellen	teleurgesteld
televisie_serie	televisieserie
teneinde	teneinde
tennis	tennis
tenzij	tenzij
terug_bellen	terugbellen
terug_bellen	teruggebeld
terug_dringen	teruggedrongen
terug_keren	teruggekeerd
terug_trekken	teruggetrokken
terug_vinden	teruggevonden
terugkeer	terugkeer
terug_keren	terugkeerde
terug_keren	terugkeren
terug_keren	terugkerende
terug_komen	terugkomen
terug_trekken	terugtrekken
terug_vinden	terugvinden
teveel	teveel
tien_duizend	tienduizenden
titel_nummer	titelnummer
toe_bedelen	toebedeeld
toe_kennen	toegekend
toe_laten	toegelaten
toe_nemen	toegenomen
toe_passen	toegepast
toe_schrijven	toegeschreven
toe_staan	toegestaan
toe_sturen	toegestuurd
toe_geven	toegeven
toe_voegen	toegevoegd
toe_wijzen	toegewezen
toe_nemen	toenemende
toe_passen	toepassen
totdat	totdat
troep_macht	troepenmacht
twaalf	twaalfde
twintig	twintigste
uur	u.
uit_breken	uitbrak
uit_brengen	uitbrengen
uiteen_zetten	uiteengezet
uiteen_vallen	uiteenvallen
uit_gaan	uitgaan
uit_brengen	uitgebracht
uit_brengen	uitgebrachte
uit_breiden	uitgebreid
uit_breiden	uitgebreide
uit_breken	uitgebroken
uit_geven	uitgegeven
uit_groeien	uitgegroeid
uit_komen	uitgekomen
uit_leggen	uitgelegd
uit_lokken	uitgelokt
uit_nodigen	uitgenodigd
uit_oefenen	uitgeoefend
uit_reiken	uitgereikt
uit_roepen	uitgeroepen
uit_rusten	uitgerust
uit_schakelen	uitgeschakeld
uit_spreken	uitgesproken
uit_stellen	uitgesteld
uit_geven	uitgeven
uit_vechten	uitgevochten
uit_voeren	uitgevoerd
uit_voeren	uitgevoerde
uit_vinden	uitgevonden
uit_zenden	uitgezonden
uit_komen	uitkomen
uit_maken	uitmaken
uit_monden	uitmonden
uit_oefenen	uitoefenen
uit_roepen	uitroepen
uitvoer	uitvoer
uit_voeren	uitvoeren
Urbanus	urbanus
u	uw
vorig_jaar	v.j.
vak_beweging	vakbeweging
vak_centrale	vakcentrales
vanuit	vanuit
vast_leggen	vastgelegd
vast_stellen	vastgesteld
vast_houden	vasthouden
vee_houder	veehouder
veertien	veertiende
veld_slag	veldslag
veld_slag	veldslagen
veel	velen
verbieden	verboden
verbergen	verborgen
verhaal_lijn	verhaallijn
verhaal	verhalen
verjaar_dag	verjaardag
verkiezen	verkozenen
vermits	vermits
vernietigen	vernietigde
vernietigen	vernietigende
verouderen	verouderde
verplichten	verplicht
verrassen	verrassend
verschillend	verschillende
versus	versus
vertoon	vertoon
video_clip	videoclip
vijf	vijfde
Vivant	vivant
Vlaams	vlaams
Vlaanderen	vlaanderen
voetbal_club	voetbalclub
voldoen	voldaan
volgen	volgend
volgen	volgende
vooraf_gaan	voorafgaand
vooraf_gaan	voorafgegaan
voor_bereiden	voorbereid
voor_gaan	voorgaande
voor_doen	voorgedaan
voor_geschiedenis	voorgeschiedenis
voor_stellen	voorgesteld
voor_stellen	voorgestelde
voort_bestaan	voortbestaan
voort_duren	voortduren
voort_duren	voortdurend
voort_duren	voortdurende
voort_zetten	voortgezet
voorzover	voorzover
vracht_auto	vrachtauto
vrijdag_avond	vrijdagavond
VVKSM	vvksm
voor	vóór
waar_nemen	waargenomen
wapen_industrie	wapenindustrie
wapen_schild	wapenschild
zijn	ware
web_site	website
week_blad	weekblad
weer_omstandigheid	weersomstandigheden
weten	weet
weg	wegen
weg_gooien	weggegooid
weg_halen	weggehaald
wereld_kampioen	wereldkampioen
wereld_kampioenschap	wereldkampioenschap
wereld_oorlog	wereldoorlogen
wereld_ranglijst	wereldranglijst
wereld_record	wereldrecord
Westers	westerse
wet_ontwerp	wetsontwerp
zijn	wezen
wieler_wedstrijd	wielerwedstrijd
wie	wier
wijd	wijde
willen	wilde
Wim	wim
weten	wist
weten	wisten
woede	woede
woensdag_avond	woensdagavond
woensdag_middag	woensdagmiddag
Wolder	wolder
zaterdag_avond	zaterdagavond
zaterdag_middag	zaterdagmiddag
zes	zesde
zetel_verdeling	zetelverdeling
zichzelf	zichzelf
zilver_geld	zilvergeld
zondag_avond	zondagavond
zondag_middag	zondagmiddag
zondag_morgen	zondagmorgen
zonde	zonden
zon_stelsel	zonnestelsel
en	én
of	óf
